ID,Municipality,MainCategory,SubCategory,TotalPower
5425,Bière,Other renewable energies,Biomass,12.00
5425,Bière,Hydroelectric power,Hydroelectric power,75.00
5427,Féchy,Other renewable energies,Photovoltaic,1327.08
5428,Gimel,Other renewable energies,Photovoltaic,2046.27
5428,Gimel,Other renewable energies,Biomass,160.00
5429,Longirod,Other renewable energies,Photovoltaic,1080.86
5431,Mollens (VD),Other renewable energies,Photovoltaic,331.25
5435,Saint-Livres,Other renewable energies,Photovoltaic,323.08
5436,Saint-Oyens,Other renewable energies,Photovoltaic,315.64
5437,Saubraz,Other renewable energies,Photovoltaic,101.04
5456,Cudrefin,Other renewable energies,Photovoltaic,2604.20
5456,Cudrefin,Other renewable energies,Biomass,629.00
5464,Vully-les-Lacs,Other renewable energies,Photovoltaic,3388.48
5471,Bettens,Other renewable energies,Photovoltaic,3239.37
5472,Bournens,Other renewable energies,Photovoltaic,768.41
5473,Boussens,Other renewable energies,Photovoltaic,592.17
5473,Boussens,Other renewable energies,Biomass,237.00
5474,La Chaux (Cossonay),Other renewable energies,Photovoltaic,2163.99
5474,La Chaux (Cossonay),Hydroelectric power,Hydroelectric power,29.00
5477,Cossonay,Other renewable energies,Photovoltaic,2941.47
5482,Eclépens,Other renewable energies,Photovoltaic,1254.58
5483,Ferreyres,Other renewable energies,Photovoltaic,203.10
5484,Gollion,Other renewable energies,Photovoltaic,846.77
5484,Gollion,Other renewable energies,Biomass,540.00
5484,Gollion,Hydroelectric power,Hydroelectric power,10.00
5485,Grancy,Hydroelectric power,Hydroelectric power,30.00
5485,Grancy,Other renewable energies,Photovoltaic,409.34
5487,Lussery-Villars,Other renewable energies,Photovoltaic,431.17
5489,Mex (VD),Other renewable energies,Photovoltaic,1368.97
5491,Mont-la-Ville,Other renewable energies,Photovoltaic,367.30
5492,Montricher,Other renewable energies,Photovoltaic,1196.25
5493,Orny,Other renewable energies,Photovoltaic,805.39
5493,Orny,Hydroelectric power,Hydroelectric power,14.00
5495,Penthalaz,Other renewable energies,Photovoltaic,855.35
5495,Penthalaz,Hydroelectric power,Hydroelectric power,145.00
5496,Penthaz,Other renewable energies,Photovoltaic,1010.03
5497,Pompaples,Other renewable energies,Photovoltaic,420.79
5498,La Sarraz,Other renewable energies,Photovoltaic,1532.50
5498,La Sarraz,Hydroelectric power,Hydroelectric power,220.00
5501,Sullens,Other renewable energies,Photovoltaic,563.39
5503,Vufflens-la-Ville,Other renewable energies,Photovoltaic,2586.08
5512,Bercher,Other renewable energies,Photovoltaic,841.81
5514,Bottens,Other renewable energies,Photovoltaic,1990.70
5515,Bretigny-sur-Morrens,Other renewable energies,Photovoltaic,1965.89
5518,Echallens,Other renewable energies,Photovoltaic,6323.51
5520,Essertines-sur-Yverdon,Other renewable energies,Photovoltaic,1839.12
5521,Etagnières,Other renewable energies,Photovoltaic,1208.15
5522,Fey,Other renewable energies,Photovoltaic,267.81
5523,Froideville,Other renewable energies,Photovoltaic,1447.67
5527,Morrens (VD),Other renewable energies,Photovoltaic,547.15
5529,Oulens-sous-Echallens,Other renewable energies,Photovoltaic,354.94
5530,Pailly,Other renewable energies,Photovoltaic,1070.80
5531,Penthéréaz,Other renewable energies,Photovoltaic,534.53
5534,Rueyres,Other renewable energies,Biomass,4000.00
5534,Rueyres,Other renewable energies,Photovoltaic,1335.35
5539,Vuarrens,Other renewable energies,Photovoltaic,652.26
5540,Montilliez,Other renewable energies,Photovoltaic,261.35
5541,Goumoëns,Other renewable energies,Photovoltaic,844.80
5551,Bonvillars,Other renewable energies,Photovoltaic,1142.72
5552,Bullet,Other renewable energies,Photovoltaic,731.11
5553,Champagne,Other renewable energies,Photovoltaic,1822.50
5554,Concise,Other renewable energies,Photovoltaic,820.85
5554,Concise,Fossil fuel,Natural gas,128.00
5556,Fiez,Other renewable energies,Photovoltaic,360.43
5556,Fiez,Hydroelectric power,Hydroelectric power,26.50
5557,Fontaines-sur-Grandson,Other renewable energies,Photovoltaic,338.88
5557,Fontaines-sur-Grandson,Other renewable energies,Biomass,289.90
5557,Fontaines-sur-Grandson,Hydroelectric power,Hydroelectric power,5.00
5559,Giez,Other renewable energies,Photovoltaic,546.13
5561,Grandson,Other renewable energies,Photovoltaic,1788.94
5563,Mutrux,Other renewable energies,Photovoltaic,527.28
5564,Novalles,Other renewable energies,Photovoltaic,99.64
5565,Onnens (VD),Other renewable energies,Photovoltaic,8569.70
5566,Provence,Other renewable energies,Photovoltaic,1795.18
5568,Sainte-Croix,Other renewable energies,Photovoltaic,2020.45
5568,Sainte-Croix,Other renewable energies,Biomass,110.00
5568,Sainte-Croix,Hydroelectric power,Hydroelectric power,595.00
5581,Belmont-sur-Lausanne,Other renewable energies,Photovoltaic,1460.37
5582,Cheseaux-sur-Lausanne,Other renewable energies,Photovoltaic,2470.47
5583,Crissier,Other renewable energies,Photovoltaic,5348.51
5583,Crissier,Other renewable energies,Biomass,550.00
5584,Epalinges,Other renewable energies,Photovoltaic,3818.71
5585,Jouxtens-Mézery,Other renewable energies,Photovoltaic,3408.63
5586,Lausanne,Other renewable energies,Photovoltaic,24227.72
5586,Lausanne,Other renewable energies,Waste,21240.00
5586,Lausanne,Hydroelectric power,Hydroelectric power,160.00
5586,Lausanne,Fossil fuel,Natural gas,225.00
5588,Paudex,Other renewable energies,Photovoltaic,1592.34
5588,Paudex,Other renewable energies,Biomass,30.00
5590,Pully,Other renewable energies,Photovoltaic,1790.10
5591,Renens (VD),Other renewable energies,Photovoltaic,5172.61
5601,Chexbres,Hydroelectric power,Hydroelectric power,846.00
5601,Chexbres,Other renewable energies,Photovoltaic,576.34
5601,Chexbres,Other renewable energies,Biomass,245.00
5604,Forel (Lavaux),Other renewable energies,Photovoltaic,4569.68
5606,Lutry,Other renewable energies,Photovoltaic,1296.44
5607,Puidoux,Other renewable energies,Photovoltaic,6641.80
5607,Puidoux,Other renewable energies,Biomass,1200.00
5611,Savigny,Other renewable energies,Photovoltaic,2517.00
5613,Bourg-en-Lavaux,Other renewable energies,Photovoltaic,35.47
5621,Aclens,Other renewable energies,Photovoltaic,811.65
5622,Bremblens,Other renewable energies,Photovoltaic,350.61
5622,Bremblens,Other renewable energies,Biomass,17.00
5623,Buchillon,Other renewable energies,Photovoltaic,332.66
5624,Bussigny,Other renewable energies,Photovoltaic,5562.24
5627,Chavannes-près-Renens,Other renewable energies,Photovoltaic,1692.32
5628,Chigny,Other renewable energies,Photovoltaic,630.53
5629,Clarmont,Other renewable energies,Photovoltaic,969.82
5631,Denens,Other renewable energies,Photovoltaic,867.19
5632,Denges,Other renewable energies,Photovoltaic,1734.36
5634,Echichens,Hydroelectric power,Hydroelectric power,75.00
5634,Echichens,Other renewable energies,Photovoltaic,1825.64
5635,Ecublens (VD),Other renewable energies,Photovoltaic,9638.76
5636,Etoy,Other renewable energies,Photovoltaic,4590.04
5637,Lavigny,Other renewable energies,Photovoltaic,1306.68
5637,Lavigny,Other renewable energies,Biomass,195.00
5637,Lavigny,Hydroelectric power,Hydroelectric power,3500.00
5638,Lonay,Other renewable energies,Photovoltaic,1107.78
5639,Lully (VD),Other renewable energies,Biomass,37.00
5639,Lully (VD),Other renewable energies,Photovoltaic,2309.15
5640,Lussy-sur-Morges,Other renewable energies,Photovoltaic,473.89
5642,Morges,Other renewable energies,Photovoltaic,3394.30
5642,Morges,Other renewable energies,Biomass,180.00
5643,Préverenges,Other renewable energies,Photovoltaic,1296.41
5645,Romanel-sur-Morges,Other renewable energies,Photovoltaic,424.43
5648,Saint-Sulpice (VD),Other renewable energies,Photovoltaic,1805.83
5649,Tolochenaz,Other renewable energies,Photovoltaic,1172.05
5650,Vaux-sur-Morges,Other renewable energies,Photovoltaic,514.46
5651,Villars-Sainte-Croix,Other renewable energies,Photovoltaic,1592.80
5652,Villars-sous-Yens,Other renewable energies,Photovoltaic,341.06
5654,Vullierens,Other renewable energies,Photovoltaic,394.06
5655,Yens,Other renewable energies,Photovoltaic,1609.74
5656,Hautemorges,Other renewable energies,Photovoltaic,3945.94
5661,Boulens,Other renewable energies,Photovoltaic,978.66
5663,Bussy-sur-Moudon,Other renewable energies,Photovoltaic,163.22
5665,Chavannes-sur-Moudon,Other renewable energies,Photovoltaic,6127.19
5669,Curtilles,Other renewable energies,Photovoltaic,319.25
5671,Dompierre (VD),Other renewable energies,Photovoltaic,560.94
5673,Hermenches,Other renewable energies,Photovoltaic,1037.74
5675,Lucens,Other renewable energies,Photovoltaic,3406.99
5675,Lucens,Other renewable energies,Biomass,58.00
5680,Ogens,Other renewable energies,Photovoltaic,244.28
5690,Villars-le-Comte,Other renewable energies,Photovoltaic,194.08
5692,Vucherens,Other renewable energies,Photovoltaic,822.81
5693,Montanaire,Other renewable energies,Photovoltaic,155.06
5701,Arnex-sur-Nyon,Other renewable energies,Photovoltaic,873.88
5702,Arzier-Le Muids,Other renewable energies,Photovoltaic,2283.71
5703,Bassins,Other renewable energies,Photovoltaic,698.75
5704,Begnins,Other renewable energies,Photovoltaic,1249.63
5705,Bogis-Bossey,Other renewable energies,Photovoltaic,1036.78
5705,Bogis-Bossey,Hydroelectric power,Hydroelectric power,12.00
5708,Chavannes-des-Bois,Other renewable energies,Photovoltaic,2499.50
5708,Chavannes-des-Bois,Hydroelectric power,Hydroelectric power,330.00
5709,Chéserex,Other renewable energies,Photovoltaic,1222.14
5710,Coinsins,Other renewable energies,Photovoltaic,1089.47
5710,Coinsins,Hydroelectric power,Hydroelectric power,30.00
5711,Commugny,Other renewable energies,Photovoltaic,1418.44
5711,Commugny,Other renewable energies,Biomass,80.00
5712,Coppet,Other renewable energies,Photovoltaic,2605.14
5712,Coppet,Hydroelectric power,Hydroelectric power,110.00
5713,Crans (VD),Other renewable energies,Photovoltaic,1154.95
5714,Crassier,Other renewable energies,Photovoltaic,404.31
5715,Duillier,Other renewable energies,Photovoltaic,594.92
5716,Eysins,Other renewable energies,Photovoltaic,852.87
5718,Genolier,Other renewable energies,Photovoltaic,1297.88
5718,Genolier,Hydroelectric power,Hydroelectric power,40.00
5720,Givrins,Other renewable energies,Photovoltaic,926.28
5721,Gland,Other renewable energies,Photovoltaic,3985.11
5721,Gland,Other renewable energies,Biomass,115.00
5721,Gland,Hydroelectric power,Hydroelectric power,244.00
5722,Grens,Other renewable energies,Photovoltaic,525.96
5723,Mies,Other renewable energies,Photovoltaic,1226.32
5724,Nyon,Other renewable energies,Photovoltaic,6639.81
5724,Nyon,Other renewable energies,Biomass,115.00
5724,Nyon,Fossil fuel,Natural gas,50.00
5725,Prangins,Other renewable energies,Photovoltaic,1259.57
5726,La Rippe,Other renewable energies,Photovoltaic,596.90
5727,Saint-Cergue,Other renewable energies,Photovoltaic,61.46
5730,Trélex,Other renewable energies,Photovoltaic,1002.84
5741,L'Abergement,Other renewable energies,Biomass,598.00
5741,L'Abergement,Other renewable energies,Photovoltaic,847.08
5741,L'Abergement,Hydroelectric power,Hydroelectric power,27600.00
5742,Agiez,Other renewable energies,Photovoltaic,679.31
5742,Agiez,Hydroelectric power,Hydroelectric power,2220.00
5743,Arnex-sur-Orbe,Other renewable energies,Photovoltaic,410.90
5744,Ballaigues,Other renewable energies,Photovoltaic,460.12
5744,Ballaigues,Hydroelectric power,Hydroelectric power,130.00
5745,Baulmes,Other renewable energies,Photovoltaic,410.34
5747,Bofflens,Other renewable energies,Photovoltaic,129.18
5748,Bretonnières,Other renewable energies,Photovoltaic,102.02
5749,Chavornay,Other renewable energies,Photovoltaic,3162.68
5749,Chavornay,Other renewable energies,Biomass,625.00
5750,Les Clées,Other renewable energies,Photovoltaic,94.83
5752,Croy,Other renewable energies,Photovoltaic,322.70
5754,Juriens,Other renewable energies,Photovoltaic,124.96
5756,Montcherand,Other renewable energies,Photovoltaic,163.95
5756,Montcherand,Hydroelectric power,Hydroelectric power,14500.00
5757,Orbe,Other renewable energies,Photovoltaic,6522.67
5757,Orbe,Hydroelectric power,Hydroelectric power,1012.00
5759,Premier,Other renewable energies,Photovoltaic,108.87
5760,Rances,Other renewable energies,Photovoltaic,496.09
5760,Rances,Other renewable energies,Biomass,235.00
5761,Romainmôtier-Envy,Other renewable energies,Photovoltaic,564.53
5761,Romainmôtier-Envy,Hydroelectric power,Hydroelectric power,7.50
5763,Valeyres-sous-Rances,Other renewable energies,Photovoltaic,450.27
5764,Vallorbe,Hydroelectric power,Hydroelectric power,29030.00
5764,Vallorbe,Other renewable energies,Photovoltaic,1626.16
5766,Vuiteboeuf,Other renewable energies,Photovoltaic,925.58
5785,Corcelles-le-Jorat,Other renewable energies,Photovoltaic,161.82
5790,Maracon,Other renewable energies,Photovoltaic,318.12
5792,Montpreveyres,Other renewable energies,Photovoltaic,330.34
5798,Ropraz,Other renewable energies,Photovoltaic,565.94
5799,Servion,Other renewable energies,Photovoltaic,918.24
5803,Vulliens,Other renewable energies,Photovoltaic,1559.69
5804,Jorat-Menthue,Other renewable energies,Photovoltaic,579.01
5805,Oron,Other renewable energies,Photovoltaic,2099.49
5806,Jorat-Mézières,Other renewable energies,Photovoltaic,1217.18
5812,Champtauroz,Other renewable energies,Photovoltaic,91.71
5813,Chevroux,Other renewable energies,Photovoltaic,648.69
5817,Grandcour,Other renewable energies,Photovoltaic,879.17
5822,Payerne,Other renewable energies,Photovoltaic,17176.10
5822,Payerne,Other renewable energies,Biomass,48.00
5822,Payerne,Fossil fuel,Natural gas,72.00
5827,Trey,Other renewable energies,Photovoltaic,695.06
5828,Treytorrens (Payerne),Other renewable energies,Photovoltaic,280.72
5830,Villarzel,Other renewable energies,Photovoltaic,271.96
5831,Valbroye,Other renewable energies,Photovoltaic,2655.38
5841,Château-d'Oex,Other renewable energies,Photovoltaic,296.49
5842,Rossinière,Other renewable energies,Photovoltaic,469.42
5851,Allaman,Other renewable energies,Photovoltaic,1123.14
5852,Bursinel,Other renewable energies,Photovoltaic,337.72
5853,Bursins,Other renewable energies,Photovoltaic,198.68
5856,Essertines-sur-Rolle,Other renewable energies,Photovoltaic,2789.47
5856,Essertines-sur-Rolle,Other renewable energies,Biomass,60.00
5857,Gilly,Other renewable energies,Photovoltaic,457.59
5858,Luins,Other renewable energies,Photovoltaic,878.77
5871,L'Abbaye,Other renewable energies,Photovoltaic,928.25
5872,Le Chenit,Other renewable energies,Photovoltaic,3237.58
5873,Le Lieu,Other renewable energies,Photovoltaic,703.27
5882,Chardonne,Other renewable energies,Photovoltaic,1708.26
5883,Corseaux,Other renewable energies,Photovoltaic,542.00
5884,Corsier-sur-Vevey,Other renewable energies,Photovoltaic,589.76
5886,Montreux,Other renewable energies,Photovoltaic,6277.04
5886,Montreux,Other renewable energies,Biomass,175.00
5886,Montreux,Hydroelectric power,Hydroelectric power,242980.00
5886,Montreux,Fossil fuel,Natural gas,120.00
5889,La Tour-de-Peilz,Other renewable energies,Photovoltaic,2672.14
5890,Vevey,Other renewable energies,Photovoltaic,2092.02
5892,Blonay - Saint-Légier,Other renewable energies,Photovoltaic,4524.04
5902,Belmont-sur-Yverdon,Other renewable energies,Photovoltaic,1066.67
5903,Bioley-Magnoux,Other renewable energies,Photovoltaic,806.67
5904,Chamblon,Other renewable energies,Photovoltaic,467.16
5907,Chavannes-le-Chêne,Other renewable energies,Photovoltaic,271.47
5909,Cheseaux-Noréaz,Other renewable energies,Photovoltaic,11256.37
5909,Cheseaux-Noréaz,Other renewable energies,Biomass,235.00
5910,Cronay,Other renewable energies,Photovoltaic,1186.67
5911,Cuarny,Other renewable energies,Photovoltaic,152.85
5912,Démoret,Other renewable energies,Photovoltaic,472.79
5913,Donneloye,Other renewable energies,Photovoltaic,16.28
5914,Ependes (VD),Other renewable energies,Photovoltaic,128.15
5919,Mathod,Other renewable energies,Photovoltaic,944.82
5922,Montagny-près-Yverdon,Other renewable energies,Photovoltaic,1292.52
5923,Oppens,Other renewable energies,Photovoltaic,270.75
5924,Orges,Other renewable energies,Photovoltaic,408.51
5924,Orges,Other renewable energies,Biomass,220.00
5925,Orzens,Other renewable energies,Photovoltaic,877.36
5926,Pomy,Other renewable energies,Photovoltaic,712.43
5926,Pomy,Other renewable energies,Biomass,150.00
5928,Rovray,Other renewable energies,Photovoltaic,386.00
5929,Suchy,Other renewable energies,Photovoltaic,624.39
5930,Suscévaz,Other renewable energies,Photovoltaic,108.03
5932,Ursins,Other renewable energies,Photovoltaic,385.34
5933,Valeyres-sous-Montagny,Other renewable energies,Photovoltaic,269.57
5939,Yvonand,Other renewable energies,Photovoltaic,4691.79
6002,Brig-Glis,Other renewable energies,Photovoltaic,6209.62
6002,Brig-Glis,Other renewable energies,Biomass,140.00
6002,Brig-Glis,Hydroelectric power,Hydroelectric power,9460.00
6004,Eggerberg,Other renewable energies,Photovoltaic,210.31
6007,Naters,Other renewable energies,Photovoltaic,3497.51
6007,Naters,Hydroelectric power,Hydroelectric power,351266.00
6008,Ried-Brig,Other renewable energies,Photovoltaic,1133.35
6008,Ried-Brig,Hydroelectric power,Hydroelectric power,1650.00
6009,Simplon,Hydroelectric power,Hydroelectric power,63900.00
6010,Termen,Other renewable energies,Photovoltaic,2138.76
6010,Termen,Hydroelectric power,Hydroelectric power,8500.00
6021,Ardon,Other renewable energies,Photovoltaic,3013.17
6021,Ardon,Hydroelectric power,Hydroelectric power,350.00
6022,Chamoson,Hydroelectric power,Hydroelectric power,436870.00
6022,Chamoson,Other renewable energies,Photovoltaic,3646.56
6023,Conthey,Other renewable energies,Photovoltaic,17066.92
6023,Conthey,Other renewable energies,Biomass,6750.00
6023,Conthey,Hydroelectric power,Hydroelectric power,2957.00
6024,Nendaz,Hydroelectric power,Hydroelectric power,157.00
6024,Nendaz,Other renewable energies,Photovoltaic,2809.27
6024,Nendaz,Other renewable energies,Biomass,95.00
6032,Bourg-Saint-Pierre,Hydroelectric power,Hydroelectric power,3809.00
6032,Bourg-Saint-Pierre,Other renewable energies,Photovoltaic,468.02
6033,Liddes,Other renewable energies,Photovoltaic,466.59
6033,Liddes,Hydroelectric power,Hydroelectric power,40276.00
6034,Orsières,Other renewable energies,Photovoltaic,1282.01
6034,Orsières,Hydroelectric power,Hydroelectric power,24562.00
6035,Sembrancher,Other renewable energies,Photovoltaic,778.71
6035,Sembrancher,Hydroelectric power,Hydroelectric power,12000.00
6037,Val de Bagnes,Other renewable energies,Photovoltaic,3981.15
6037,Val de Bagnes,Other renewable energies,Biomass,196.80
6037,Val de Bagnes,Hydroelectric power,Hydroelectric power,1876231.00
6052,Bellwald,Other renewable energies,Photovoltaic,502.56
6054,Binn,Hydroelectric power,Hydroelectric power,280.00
6054,Binn,Other renewable energies,Photovoltaic,6.20
6056,Ernen,Other renewable energies,Photovoltaic,249.04
6056,Ernen,Hydroelectric power,Hydroelectric power,165222.00
6057,Fiesch,Other renewable energies,Photovoltaic,980.74
6057,Fiesch,Hydroelectric power,Hydroelectric power,3457.00
6061,Lax,Other renewable energies,Photovoltaic,498.91
6076,Obergoms,Other renewable energies,Photovoltaic,128.99
6076,Obergoms,Other renewable energies,Wind energy,9350.00
6076,Obergoms,Hydroelectric power,Hydroelectric power,33495.00
6077,Goms,Other renewable energies,Photovoltaic,321.30
6077,Goms,Hydroelectric power,Hydroelectric power,10660.00
6082,Ayent,Other renewable energies,Photovoltaic,5074.52
6082,Ayent,Other renewable energies,Waste,4520.00
6082,Ayent,Hydroelectric power,Hydroelectric power,107588.00
6083,Evolène,Other renewable energies,Photovoltaic,217.50
6083,Evolène,Other renewable energies,Biomass,17.00
6084,Hérémence,Other renewable energies,Photovoltaic,404.97
6084,Hérémence,Hydroelectric power,Hydroelectric power,600.00
6087,Saint-Martin (VS),Hydroelectric power,Hydroelectric power,200.00
6087,Saint-Martin (VS),Other renewable energies,Photovoltaic,402.68
6089,Vex,Other renewable energies,Photovoltaic,1739.97
6089,Vex,Hydroelectric power,Hydroelectric power,32485.00
6090,Mont-Noble,Other renewable energies,Photovoltaic,997.70
6090,Mont-Noble,Hydroelectric power,Hydroelectric power,75.00
6101,Agarn,Hydroelectric power,Hydroelectric power,750.00
6101,Agarn,Other renewable energies,Photovoltaic,424.72
6102,Albinen,Hydroelectric power,Hydroelectric power,65.00
6102,Albinen,Other renewable energies,Photovoltaic,86.24
6104,Ergisch,Other renewable energies,Photovoltaic,102.98
6109,Inden,Hydroelectric power,Hydroelectric power,13760.00
6109,Inden,Other renewable energies,Photovoltaic,1842.68
6110,Leuk,Other renewable energies,Photovoltaic,7657.10
6110,Leuk,Other renewable energies,Biomass,106.00
6110,Leuk,Hydroelectric power,Hydroelectric power,326.00
6111,Leukerbad,Other renewable energies,Photovoltaic,55.31
6111,Leukerbad,Other renewable energies,Biomass,65.00
6119,Turtmann-Unterems,Hydroelectric power,Hydroelectric power,151570.00
6119,Turtmann-Unterems,Other renewable energies,Photovoltaic,5272.36
6131,Bovernier,Other renewable energies,Photovoltaic,130.72
6131,Bovernier,Hydroelectric power,Hydroelectric power,152.00
6133,Fully,Other renewable energies,Photovoltaic,4991.80
6133,Fully,Hydroelectric power,Hydroelectric power,3237.00
6134,Isérables,Other renewable energies,Photovoltaic,129.46
6134,Isérables,Hydroelectric power,Hydroelectric power,350.00
6135,Leytron,Hydroelectric power,Hydroelectric power,446.00
6135,Leytron,Other renewable energies,Photovoltaic,2136.85
6136,Martigny,Other renewable energies,Wind energy,5000.00
6136,Martigny,Other renewable energies,Photovoltaic,12816.72
6136,Martigny,Hydroelectric power,Hydroelectric power,542991.00
6137,Martigny-Combe,Other renewable energies,Photovoltaic,714.88
6137,Martigny-Combe,Hydroelectric power,Hydroelectric power,22.00
6139,Riddes,Hydroelectric power,Hydroelectric power,530.00
6139,Riddes,Other renewable energies,Photovoltaic,199.78
6140,Saillon,Other renewable energies,Photovoltaic,1135.73
6141,Saxon,Other renewable energies,Photovoltaic,7818.84
6142,Trient,Other renewable energies,Photovoltaic,56.89
6151,Champéry,Other renewable energies,Photovoltaic,327.58
6151,Champéry,Hydroelectric power,Hydroelectric power,640.00
6152,Collombey-Muraz,Other renewable energies,Photovoltaic,10708.62
6152,Collombey-Muraz,Hydroelectric power,Hydroelectric power,75.00
6153,Monthey,Other renewable energies,Photovoltaic,5327.18
6153,Monthey,Hydroelectric power,Hydroelectric power,27411.00
6153,Monthey,Fossil fuel,Natural gas,60326.00
6154,Port-Valais,Hydroelectric power,Hydroelectric power,683.00
6154,Port-Valais,Other renewable energies,Photovoltaic,1854.60
6154,Port-Valais,Other renewable energies,Biomass,5.00
6156,Troistorrents,Other renewable energies,Photovoltaic,173.35
6157,Val-d'Illiez,Hydroelectric power,Hydroelectric power,971.60
6157,Val-d'Illiez,Other renewable energies,Photovoltaic,780.78
6158,Vionnaz,Hydroelectric power,Hydroelectric power,2965.00
6158,Vionnaz,Other renewable energies,Photovoltaic,1597.56
6159,Vouvry,Other renewable energies,Photovoltaic,2142.10
6159,Vouvry,Hydroelectric power,Hydroelectric power,9397.00
6172,Bister,Other renewable energies,Photovoltaic,541.21
6172,Bister,Hydroelectric power,Hydroelectric power,83780.00
6181,Riederalp,Other renewable energies,Photovoltaic,661.29
6191,Ausserberg,Other renewable energies,Photovoltaic,5659.05
6191,Ausserberg,Hydroelectric power,Hydroelectric power,1490.00
6192,Blatten,Hydroelectric power,Hydroelectric power,6400.00
6192,Blatten,Other renewable energies,Photovoltaic,50.14
6193,Bürchen,Other renewable energies,Photovoltaic,1304.04
6195,Ferden,Hydroelectric power,Hydroelectric power,6160.00
6195,Ferden,Other renewable energies,Photovoltaic,272.46
6198,Niedergesteln,Other renewable energies,Photovoltaic,58.59
6201,Unterbäch,Hydroelectric power,Hydroelectric power,3515.00
6201,Unterbäch,Other renewable energies,Photovoltaic,234.79
6202,Wiler (Lötschen),Hydroelectric power,Hydroelectric power,1530.00
6202,Wiler (Lötschen),Other renewable energies,Photovoltaic,280.07
6205,Bettmeralp,Other renewable energies,Photovoltaic,74.87
6211,Collonges,Hydroelectric power,Hydroelectric power,3202.00
6211,Collonges,Other renewable energies,Photovoltaic,526.71
6211,Collonges,Other renewable energies,Wind energy,2000.00
6212,Dorénaz,Other renewable energies,Photovoltaic,441.56
6213,Evionnaz,Other renewable energies,Biomass,15.00
6213,Evionnaz,Other renewable energies,Photovoltaic,3714.89
6213,Evionnaz,Hydroelectric power,Hydroelectric power,750.00
6214,Finhaut,Hydroelectric power,Hydroelectric power,107423.00
6214,Finhaut,Other renewable energies,Photovoltaic,27.50
6215,Massongex,Other renewable energies,Photovoltaic,1444.21
6217,Saint-Maurice,Other renewable energies,Photovoltaic,2886.16
6217,Saint-Maurice,Hydroelectric power,Hydroelectric power,0.40
6218,Salvan,Other renewable energies,Photovoltaic,518.62
6232,Chalais,Other renewable energies,Photovoltaic,3526.08
6232,Chalais,Hydroelectric power,Hydroelectric power,895.00
6235,Chippis,Hydroelectric power,Hydroelectric power,48132.00
6235,Chippis,Other renewable energies,Photovoltaic,294.77
6239,Icogne,Other renewable energies,Photovoltaic,2568.94
6239,Icogne,Hydroelectric power,Hydroelectric power,3251.00
6240,Lens,Other renewable energies,Photovoltaic,1161.78
6248,Sierre,Other renewable energies,Photovoltaic,13013.00
6248,Sierre,Other renewable energies,Biomass,245.00
6248,Sierre,Hydroelectric power,Hydroelectric power,187450.00
6252,Anniviers,Hydroelectric power,Hydroelectric power,1386.00
6252,Anniviers,Other renewable energies,Photovoltaic,847.63
6253,Crans-Montana,Other renewable energies,Photovoltaic,2274.97
6253,Crans-Montana,Hydroelectric power,Hydroelectric power,9.00
6254,Noble-Contrée,Other renewable energies,Photovoltaic,491.31
6263,Grimisuat,Other renewable energies,Photovoltaic,13863.05
6263,Grimisuat,Other renewable energies,Biomass,169.00
6263,Grimisuat,Hydroelectric power,Hydroelectric power,5298.00
6265,Savièse,Other renewable energies,Photovoltaic,511.85
6266,Sion,Other renewable energies,Photovoltaic,216.19
6281,Baltschieder,Other renewable energies,Photovoltaic,8047.04
6281,Baltschieder,Other renewable energies,Biomass,480.00
6281,Baltschieder,Hydroelectric power,Hydroelectric power,316.00
6282,Eisten,Hydroelectric power,Hydroelectric power,350400.00
6282,Eisten,Other renewable energies,Photovoltaic,1705.99
6282,Eisten,Other renewable energies,Biomass,52.00
6283,Embd,Other renewable energies,Photovoltaic,74.49
6285,Grächen,Hydroelectric power,Hydroelectric power,280.00
6285,Grächen,Other renewable energies,Photovoltaic,386.59
6286,Lalden,Other renewable energies,Photovoltaic,286.20
6287,Randa,Other renewable energies,Photovoltaic,11.52
6288,Saas-Almagell,Other renewable energies,Photovoltaic,44.43
6289,Saas-Balen,Hydroelectric power,Hydroelectric power,736.50
6289,Saas-Balen,Other renewable energies,Photovoltaic,735.21
6292,St. Niklaus,Hydroelectric power,Hydroelectric power,5568.00
6292,St. Niklaus,Other renewable energies,Photovoltaic,757.67
6293,Stalden (VS),Hydroelectric power,Hydroelectric power,641.00
6293,Stalden (VS),Other renewable energies,Photovoltaic,79.38
6294,Staldenried,Other renewable energies,Photovoltaic,291.68
6294,Staldenried,Hydroelectric power,Hydroelectric power,67.00
6295,Täsch,Other renewable energies,Photovoltaic,83.46
6295,Täsch,Hydroelectric power,Hydroelectric power,1600.00
6298,Visperterminen,Other renewable energies,Photovoltaic,643.39
6298,Visperterminen,Hydroelectric power,Hydroelectric power,5147.00
6299,Zeneggen,Other renewable energies,Photovoltaic,222.23
6300,Zermatt,Hydroelectric power,Hydroelectric power,16930.00
6300,Zermatt,Other renewable energies,Photovoltaic,564.04
6300,Zermatt,Other renewable energies,Biomass,150.00
6404,Boudry,Other renewable energies,Photovoltaic,14313.03
6404,Boudry,Other renewable energies,Waste,7520.00
6404,Boudry,Hydroelectric power,Hydroelectric power,11335.00
6404,Boudry,Fossil fuel,Natural gas,208.00
6413,Rochefort,Other renewable energies,Photovoltaic,4585.35
